source_id,material_label,family,composition_json,E_Pa,rho_kg_m3,alpha_1_K,a_m2_s,sigma_y_Pa,cost_vol,cost_currency,Tg_K,m_fragility,provenance_json
SG-1705-25771,SG-1705-25771,aluminosilicate,"{""Al2O3_mol_frac"": 0.2270000076293945, ""SiO2_mol_frac"": 0.55}",105000000000.0,3846.999883651733,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 342, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25772,SG-1705-25772,aluminosilicate,"{""Al2O3_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.5}",114000000000.0,3762.00008392334,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 343, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25773,SG-1705-25773,aluminosilicate,"{""Al2O3_mol_frac"": 0.32, ""SiO2_mol_frac"": 0.46}",110000000000.0,3851.0000705718994,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 344, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25774,SG-1705-25774,aluminosilicate,"{""Al2O3_mol_frac"": 0.2539999961853028, ""SiO2_mol_frac"": 0.4320000076293945, ""TiO2_mol_frac"": 0.13}",114000000000.0,3594.000101089477,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 345, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25775,SG-1705-25775,aluminosilicate,"{""Al2O3_mol_frac"": 0.2270000076293945, ""SiO2_mol_frac"": 0.42, ""TiO2_mol_frac"": 0.13}",121000000000.0,3756.999969482422,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 346, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25776,SG-1705-25776,aluminosilicate,"{""Al2O3_mol_frac"": 0.2539999961853028, ""SiO2_mol_frac"": 0.4320000076293945, ""TiO2_mol_frac"": 0.13}",106000000000.0,3993.000030517578,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 347, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25777,SG-1705-25777,aluminosilicate,"{""Al2O3_mol_frac"": 0.2270000076293945, ""SiO2_mol_frac"": 0.42, ""TiO2_mol_frac"": 0.13}",107000000000.0,4196.000099182129,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 348, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25778,SG-1705-25778,aluminosilicate,"{""Al2O3_mol_frac"": 0.2270000076293945, ""SiO2_mol_frac"": 0.4, ""TiO2_mol_frac"": 0.15}",107000000000.0,4243.000030517578,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 349, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25779,SG-1705-25779,aluminosilicate,"{""Al2O3_mol_frac"": 0.2270000076293945, ""SiO2_mol_frac"": 0.37, ""TiO2_mol_frac"": 0.18}",105000000000.0,4303.999900817871,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 350, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25780,SG-1705-25780,aluminosilicate,"{""Al2O3_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.35, ""TiO2_mol_frac"": 0.1}",116000000000.0,4127.999782562256,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 351, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25781,SG-1705-25781,other,"{""Al2O3_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.32, ""TiO2_mol_frac"": 0.13}",116000000000.0,4135.000228881836,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 352, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1705-25782,SG-1705-25782,other,"{""Al2O3_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.3, ""TiO2_mol_frac"": 0.15}",112000000000.0,4193.999767303467,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 353, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1709-25801,SG-1709-25801,other,"{""Al2O3_mol_frac"": 0.2828282737731933, ""CaO_mol_frac"": 0.5757575607299805, ""MgO_mol_frac"": 0.0707070684432983, ""RO_mol_frac"": 0.6464646148681641, ""SiO2_mol_frac"": 0.0707070684432983}",109000000000.0,2960.0000381469727,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 354, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1738-110634,SG-1738-110634,phosphate,"{""Al2O3_mol_frac"": 0.0938390731811523, ""B2O3_mol_frac"": 0.0610803270339965, ""BaO_mol_frac"": 0.0072195363044738, ""K2O_mol_frac"": 0.1194931125640869, ""MgO_mol_frac"": 0.1879015731811523, ""P2O5_mol_frac"": 0.5268193054199218, ""RO_mol_frac"": 0.1951211166381836}",64500000000.0,2599.9999046325684,8.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 355, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1738-110635,SG-1738-110635,phosphate,"{""Al2O3_mol_frac"": 0.0993447971343993, ""B2O3_mol_frac"": 0.0506147480010986, ""BaO_mol_frac"": 0.1621488952636718, ""P2O5_mol_frac"": 0.5771184921264648, ""RO_mol_frac"": 0.1621488952636718, ""SiO2_mol_frac"": 0.09825119972229}",67500000000.0,2930.000066757202,7.2999999999999996e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 356, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1738-110636,SG-1738-110636,phosphate,"{""Al2O3_mol_frac"": 0.0446184873580932, ""B2O3_mol_frac"": 0.0535190725326538, ""BaO_mol_frac"": 0.3288392639160156, ""P2O5_mol_frac"": 0.4860628890991211, ""RO_mol_frac"": 0.3288392639160156, ""SiO2_mol_frac"": 0.0603872013092041}",57299999237.06055,3390.000104904175,9.800000000000001e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 357, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1738-110637,SG-1738-110637,phosphate,"{""B2O3_mol_frac"": 0.2094624137878418, ""BaO_mol_frac"": 0.3255149841308594, ""MgO_mol_frac"": 0.201009407043457, ""P2O5_mol_frac"": 0.2612275123596191, ""RO_mol_frac"": 0.5265243911743164}",73400001525.8789,3619.999885559082,9.800000000000001e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 358, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1747-26469,SG-1747-26469,silicate,"{""Al2O3_mol_frac"": 0.0534293127059936, ""BaO_mol_frac"": 0.0532953453063964, ""CaO_mol_frac"": 0.201070613861084, ""MgO_mol_frac"": 0.158739652633667, ""RO_mol_frac"": 0.4131056213378906, ""SiO2_mol_frac"": 0.5334650802612305}",92199996948.2422,2901.9999504089355,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 359, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1747-26470,SG-1747-26470,silicate,"{""Al2O3_mol_frac"": 0.0472784614562988, ""BaO_mol_frac"": 0.0471599197387695, ""CaO_mol_frac"": 0.1788956832885742, ""MgO_mol_frac"": 0.142231969833374, ""RO_mol_frac"": 0.3682875823974609, ""SiO2_mol_frac"": 0.4727074813842772, ""TiO2_mol_frac"": 0.1117264652252197}",99699996948.2422,3035.0000858306885,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 360, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110638,SG-1763-110638,silicate,"{""Al2O3_mol_frac"": 0.0297989344596862, ""B2O3_mol_frac"": 0.1482293701171875, ""BaO_mol_frac"": 0.0015110349655151, ""K2O_mol_frac"": 0.0924095153808593, ""Na2O_mol_frac"": 0.0214671969413757, ""RO_mol_frac"": 0.0015110349655151, ""SiO2_mol_frac"": 0.7057474517822265}",70199996948.24219,2380.000114440918,6.4e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 361, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110639,SG-1763-110639,silicate,"{""B2O3_mol_frac"": 0.0708191633224487, ""CaO_mol_frac"": 0.0151434004306793, ""K2O_mol_frac"": 0.0754860830307006, ""MgO_mol_frac"": 0.0069184160232543, ""Na2O_mol_frac"": 0.0781188201904296, ""RO_mol_frac"": 0.0220618152618408, ""SiO2_mol_frac"": 0.7528734588623047}",75199996948.24219,2470.000028610229,8.3e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 362, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110640,SG-1763-110640,silicate,"{""B2O3_mol_frac"": 0.0988930320739746, ""BaO_mol_frac"": 0.0128237175941467, ""K2O_mol_frac"": 0.0427671861648559, ""Na2O_mol_frac"": 0.1074686241149902, ""RO_mol_frac"": 0.0128237175941467, ""SiO2_mol_frac"": 0.7368820953369141}",80699996948.24219,2519.9999809265137,7.599999999999999e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 363, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110641,SG-1763-110641,silicate,"{""Al2O3_mol_frac"": 0.0155551993846893, ""B2O3_mol_frac"": 0.0753172826766967, ""K2O_mol_frac"": 0.0237099957466125, ""Na2O_mol_frac"": 0.1140573692321777, ""PbO_mol_frac"": 0.0111663842201232, ""RO_mol_frac"": 0.0235743784904479, ""SiO2_mol_frac"": 0.7465422821044921, ""ZnO_mol_frac"": 0.0124079942703247}",77199996948.24219,2529.9999713897705,6.9e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 364, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110642,SG-1763-110642,silicate,"{""K2O_mol_frac"": 0.0859790706634521, ""Na2O_mol_frac"": 0.0707623386383056, ""RO_mol_frac"": 0.1765355491638183, ""SiO2_mol_frac"": 0.6647799682617187, ""ZnO_mol_frac"": 0.1765355491638183}",66900001525.87891,2759.999990463257,9.199999999999998e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 365, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1763-110643,SG-1763-110643,silicate,"{""B2O3_mol_frac"": 0.0766301345825195, ""BaO_mol_frac"": 0.0051693075895309, ""K2O_mol_frac"": 0.0655465173721313, ""Na2O_mol_frac"": 0.0554508066177368, ""PbO_mol_frac"": 0.015487333536148, ""RO_mol_frac"": 0.0332590961456298, ""SiO2_mol_frac"": 0.7678678131103516, ""ZnO_mol_frac"": 0.0126024556159973}",75900001525.8789,2579.9999237060547,7.2e-06,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 366, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26863,SG-1777-26863,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",67699996948.24219,2506.00004196167,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 367, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26864,SG-1777-26864,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",76000000000.0,2674.000024795532,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 368, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26865,SG-1777-26865,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",77599998474.1211,2890.000104904175,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 369, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26866,SG-1777-26866,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1083108234405517, ""SiO2_mol_frac"": 0.6783678436279297, ""TiO2_mol_frac"": 0.0566056537628173}",77800003051.75781,2566.999912261963,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 370, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26867,SG-1777-26867,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1083108234405517, ""SiO2_mol_frac"": 0.6783678436279297, ""ZrO2_mol_frac"": 0.0566056537628173}",78099998474.1211,2890.000104904175,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 371, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26868,SG-1777-26868,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1083108234405517, ""SiO2_mol_frac"": 0.6783678436279297}",78800003051.75781,2908.9999198913574,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 372, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26869,SG-1777-26869,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1083108234405517, ""SiO2_mol_frac"": 0.6783678436279297}",77400001525.8789,3002.000093460083,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 373, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26870,SG-1777-26870,silicate,"{""B2O3_mol_frac"": 0.0291000008583068, ""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",78699996948.24219,2532.000064849853,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 374, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26871,SG-1777-26871,silicate,"{""Al2O3_mol_frac"": 0.0291000008583068, ""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",72599998474.1211,2477.999925613404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 375, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26872,SG-1777-26872,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",76599998474.1211,2877.000093460083,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 376, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1777-26873,SG-1777-26873,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.156715669631958, ""RO_mol_frac"": 0.1083108234405517, ""SiO2_mol_frac"": 0.7349734497070313}",72599998474.1211,2459.0001106262207,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 377, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26874,SG-1778-26874,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297}",77900001525.8789,2513.000011444092,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 378, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26875,SG-1778-26875,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""MgO_mol_frac"": 0.0566056537628173, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297}",79199996948.24219,2611.999988555908,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 379, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26876,SG-1778-26876,silicate,"{""CaO_mol_frac"": 0.1649164962768554, ""Na2O_mol_frac"": 0.1567156791687011, ""RO_mol_frac"": 0.1649164962768554, ""SiO2_mol_frac"": 0.6783678436279297}",75500000000.0,2549.999952316284,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 380, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26877,SG-1778-26877,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297, ""SrO_mol_frac"": 0.0566056537628173}",75400001525.8789,2673.0000972747803,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 381, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26878,SG-1778-26878,silicate,"{""BaO_mol_frac"": 0.0566056537628173, ""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297}",74300003051.75781,2753.999948501587,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 382, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26879,SG-1778-26879,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297, ""ZnO_mol_frac"": 0.0566056537628173}",72599998474.1211,2608.0000400543213,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 383, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26880,SG-1778-26880,silicate,"{""CaO_mol_frac"": 0.1083108234405517, ""Na2O_mol_frac"": 0.1567156600952148, ""PbO_mol_frac"": 0.0566056537628173, ""RO_mol_frac"": 0.1649164772033691, ""SiO2_mol_frac"": 0.6783678436279297}",71400001525.8789,2947.999954223633,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 384, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26881,SG-1778-26881,silicate,"{""CaO_mol_frac"": 0.1148000049591064, ""Na2O_mol_frac"": 0.1662000083923339, ""RO_mol_frac"": 0.1148000049591064, ""SiO2_mol_frac"": 0.7190000152587891}",76699996948.24219,2469.000101089477,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 385, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26882,SG-1778-26882,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Li2O_mol_frac"": 0.0291000008583068, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",76800003051.75781,2512.00008392334,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 386, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26883,SG-1778-26883,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""K2O_mol_frac"": 0.0291000008583068, ""Na2O_mol_frac"": 0.161299991607666, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",69300003051.75781,2490.000009536743,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 387, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1778-26884,SG-1778-26884,silicate,"{""CaO_mol_frac"": 0.1114999961853027, ""Na2O_mol_frac"": 0.1904000091552734, ""RO_mol_frac"": 0.1114999961853027, ""SiO2_mol_frac"": 0.6980999755859375}",71199996948.24219,2551.0001182556152,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 388, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27396,SG-1814-27396,lead_silicate,"{""K2O_mol_frac"": 0.0436648368835449, ""Na2O_mol_frac"": 0.0589885425567626, ""PbO_mol_frac"": 0.1810010337829589, ""RO_mol_frac"": 0.1810010337829589, ""SiO2_mol_frac"": 0.7149713134765625}",51400001525.87891,3503.000020980835,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 389, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27397,SG-1814-27397,lead_silicate,"{""K2O_mol_frac"": 0.0750772094726562, ""PbO_mol_frac"": 0.2340130424499512, ""RO_mol_frac"": 0.2340130424499512, ""SiO2_mol_frac"": 0.689390640258789}",49299999237.06055,3835.0000381469727,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 390, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27398,SG-1814-27398,lead_silicate,"{""BaO_mol_frac"": 0.0098160988092422, ""K2O_mol_frac"": 0.0701258277893066, ""Na2O_mol_frac"": 0.0566615581512451, ""PbO_mol_frac"": 0.1172558879852295, ""RO_mol_frac"": 0.1270719909667969, ""SiO2_mol_frac"": 0.7445195770263672}",56400001525.87891,3144.0000534057617,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 391, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27399,SG-1814-27399,silicate,"{""Al2O3_mol_frac"": 0.018546335697174, ""B2O3_mol_frac"": 0.1539167594909668, ""K2O_mol_frac"": 0.0100376260280609, ""Na2O_mol_frac"": 0.0915315055847168, ""SiO2_mol_frac"": 0.7259677124023437}",68300003051.75781,2359.999895095825,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 392, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27400,SG-1814-27400,silicate,"{""Al2O3_mol_frac"": 0.0077820885181427, ""B2O3_mol_frac"": 0.0421694564819335, ""BaO_mol_frac"": 0.1526639938354492, ""K2O_mol_frac"": 0.0631771993637085, ""Na2O_mol_frac"": 0.0128022825717926, ""RO_mol_frac"": 0.2384559249877929, ""SiO2_mol_frac"": 0.6338869094848633, ""ZnO_mol_frac"": 0.0857919216156005}",67599998474.12109,3188.999891281128,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 393, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1814-27401,SG-1814-27401,silicate,"{""Al2O3_mol_frac"": 0.0211772418022155, ""B2O3_mol_frac"": 0.0707138299942016, ""BaO_mol_frac"": 0.2377170372009277, ""RO_mol_frac"": 0.3279189682006836, ""SiO2_mol_frac"": 0.5764320755004883, ""ZnO_mol_frac"": 0.090201940536499}",72699996948.24219,3559.999942779541,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 394, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9122,SG-1834-9122,silicate,"{""Li2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",72900001525.8789,2286.0000133514404,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 395, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9123,SG-1834-9123,silicate,"{""Li2O_mol_frac"": 0.225, ""SiO2_mol_frac"": 0.775}",73500000000.0,2293.9999103546143,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 396, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9124,SG-1834-9124,silicate,"{""Li2O_mol_frac"": 0.25, ""SiO2_mol_frac"": 0.75}",72199996948.24219,2305.000066757202,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 397, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9125,SG-1834-9125,silicate,"{""Li2O_mol_frac"": 0.275, ""SiO2_mol_frac"": 0.725}",74400001525.8789,2315.000057220459,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 398, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9126,SG-1834-9126,silicate,"{""Li2O_mol_frac"": 0.3, ""SiO2_mol_frac"": 0.7}",73000000000.0,2319.000005722046,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 399, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9127,SG-1834-9127,silicate,"{""Li2O_mol_frac"": 0.32, ""SiO2_mol_frac"": 0.68}",75400001525.8789,2341.0000801086426,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 400, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9128,SG-1834-9128,silicate,"{""Li2O_mol_frac"": 0.3329999923706054, ""SiO2_mol_frac"": 0.6669999694824219}",76000000000.0,2342.9999351501465,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 401, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9129,SG-1834-9129,silicate,"{""Na2O_mol_frac"": 0.1667000007629394, ""SiO2_mol_frac"": 0.8333000183105469}",58000000000.0,2361.999988555908,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 402, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9130,SG-1834-9130,silicate,"{""Na2O_mol_frac"": 0.18, ""SiO2_mol_frac"": 0.82}",60400001525.87891,2365.000009536743,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 403, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9131,SG-1834-9131,silicate,"{""Na2O_mol_frac"": 0.2, ""SiO2_mol_frac"": 0.8}",58799999237.06055,2397.0000743865967,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 404, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
SG-1834-9132,SG-1834-9132,silicate,"{""Na2O_mol_frac"": 0.225, ""SiO2_mol_frac"": 0.775}",58400001525.87891,2404.9999713897705,,,,,,,,"{""dataset"": ""sciglass_scigk_sample"", ""row_index"": 405, ""notes"": ""SciGlass SciGK.csv; cite EPAM/drcassar + license""}"
